name,bio,followCount,followingCount,isVerified,likesCount,videoCount,videoID,musicID,description,hashtags,numViews,numComments,numLikes,numShares,text,numLikes_1,numReplies,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295984735606738222,7295984766422223659,Spent literal HOURS tryna get a good take but here's what we're workin with for now😀 #cover #alliask #adele,"['adele', 'cover', 'alliask']","680,441","4,434",789,"1,280",Low register so smooth and then so crisp when going up - love it,789,5,1,40,11.36,54.96,63.35,99,40,10,80,72.5,47.5,7.5,2.5,0,2.5,0,0,0,5,2.5,2.5,0,12.5,10,15,15,0,20,7.5,5,2.5,2.5,0,0,5,0,5,0,0,2.5,0,0,2.5,0,12.5,12.5,0,7.5,7.5,0,0,0,0,0,7.5,5,2.5,2.5,0,0,2.5,2.5,0,0,0,0,0,0,0,0,5,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,20,15,0,2.5,7.5,0,0,5,10,2.5,10,2.5,5,5,0,0,0,45,0,5,0,0,20,20,2.5
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295984735606738222,7295984766422223659,Spent literal HOURS tryna get a good take but here's what we're workin with for now😀 #cover #alliask #adele,"['adele', 'cover', 'alliask']","680,441","4,434",408,"1,280",I could fall asleep to this,408,2,1,33,36.2,40.06,29.49,99,33,9.09,75.76,69.7,48.48,12.12,6.06,3.03,3.03,0,0,0,6.06,6.06,3.03,0,15.15,15.15,9.09,3.03,0,24.24,3.03,3.03,3.03,3.03,0,0,9.09,0,9.09,0,0,6.06,0,0,3.03,0,9.09,9.09,0,6.06,6.06,0,0,0,0,0,6.06,3.03,3.03,3.03,0,0,3.03,3.03,0,0,0,0,0,0,0,0,3.03,0,0,0,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,6.06,0,0,0,0,0,0,15.15,6.06,0,3.03,6.06,0,0,0,6.06,3.03,12.12,0,6.06,6.06,0,0,0,51.52,0,6.06,0,0,24.24,21.21,3.03
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295984735606738222,7295984766422223659,Spent literal HOURS tryna get a good take but here's what we're workin with for now😀 #cover #alliask #adele,"['adele', 'cover', 'alliask']","680,441","4,434",344,"1,280",you have the perfect voice for adele songs omg,344,2,1,36,49.68,72.07,10.18,99,36,11.11,72.22,66.67,47.22,11.11,8.33,2.78,2.78,2.78,0,0,2.78,5.56,5.56,0,13.89,13.89,8.33,2.78,0,22.22,2.78,2.78,2.78,2.78,0,0,8.33,0,8.33,0,0,2.78,0,2.78,2.78,0,11.11,11.11,0,5.56,5.56,0,0,0,0,0,8.33,2.78,2.78,2.78,0,0,2.78,5.56,0,0,0,0,0,0,0,0,5.56,2.78,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,19.44,5.56,0,0,2.78,0,2.78,0,5.56,2.78,11.11,0,8.33,8.33,0,0,0,47.22,0,5.56,0,0,22.22,19.44,2.78
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295211644827749674,7295211682616249130,Replying to @London Boi spot the pimple patch 👀 #ghost #justinbieber #cover,"['justinbieber', 'ghost', 'cover']","244,021",795,87,286,"can you sing ""Oceans"" by Hillsong 💞 love that song",87,4,1,28,83.77,91.33,1,99,28,14.29,67.86,46.43,32.14,7.14,3.57,0,0,3.57,0,0,3.57,7.14,3.57,0,10.71,7.14,3.57,0,0,14.29,0,0,0,0,0,0,3.57,0,3.57,0,0,3.57,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,17.86,10.71,3.57,3.57,0,0,7.14,7.14,0,0,0,3.57,0,0,0,0,7.14,7.14,0,0,0,0,10.71,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,10.71,0,0,3.57,0,7.14,0,0,0,3.57,0,7.14,7.14,0,0,0,64.29,0,7.14,0,0,21.43,35.71,7.14
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295211644827749674,7295211682616249130,Replying to @London Boi spot the pimple patch 👀 #ghost #justinbieber #cover,"['justinbieber', 'ghost', 'cover']","244,021",795,43,286,Ok algorithm big thank you for this ❤️,43,2,1,26,89.52,93.13,1,99,26,15.38,73.08,53.85,30.77,7.69,3.85,0,0,3.85,0,0,3.85,7.69,3.85,0,11.54,3.85,3.85,0,0,11.54,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,11.54,0,3.85,3.85,0,0,0,0,0,19.23,11.54,7.69,7.69,0,0,11.54,7.69,0,0,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,11.54,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,11.54,3.85,0,0,3.85,0,0,0,0,0,0,0,11.54,7.69,3.85,0,0,61.54,0,7.69,0,0,23.08,30.77,7.69
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295211644827749674,7295211682616249130,Replying to @London Boi spot the pimple patch 👀 #ghost #justinbieber #cover,"['justinbieber', 'ghost', 'cover']","244,021",795,27,286,"You are so incomparable, such an incredible gift. Thank you for always sharing it with us. 🧡",27,1,1,35,65.15,99,1.27,99,11.67,17.14,77.14,62.86,45.71,11.43,8.57,0,2.86,5.71,0,0,2.86,8.57,5.71,0,11.43,5.71,8.57,2.86,0,14.29,2.86,0,5.71,5.71,0,0,2.86,2.86,0,0,0,0,0,0,0,0,11.43,11.43,0,2.86,2.86,0,0,0,0,0,25.71,14.29,8.57,5.71,0,0,8.57,11.43,0,0,0,2.86,0,0,0,0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,2.86,2.86,0,0,2.86,0,0,0,2.86,0,2.86,0,5.71,5.71,0,0,0,54.29,5.71,8.57,0,0,17.14,22.86,5.71
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295211644827749674,7295211682616249130,Replying to @London Boi spot the pimple patch 👀 #ghost #justinbieber #cover,"['justinbieber', 'ghost', 'cover']","244,021",795,12,286,Love your voice ❤️,12,0,1,22,89.52,96.39,1,99,22,13.64,63.64,40.91,27.27,4.55,4.55,0,0,4.55,0,0,0,9.09,4.55,0,9.09,4.55,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,13.64,0,9.09,9.09,0,0,0,0,0,22.73,13.64,4.55,4.55,0,0,9.09,9.09,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,13.64,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,4.55,0,0,4.55,0,0,0,0,0,0,0,9.09,9.09,0,0,0,72.73,0,9.09,0,0,27.27,36.36,9.09
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7295211644827749674,7295211682616249130,Replying to @London Boi spot the pimple patch 👀 #ghost #justinbieber #cover,"['justinbieber', 'ghost', 'cover']","244,021",795,6,286,This song hurts,6,1,1,22,89.52,66.75,1,86.79,22,13.64,68.18,40.91,27.27,4.55,0,0,0,0,0,0,4.55,9.09,4.55,0,9.09,4.55,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,9.09,4.55,9.09,4.55,4.55,0,0,0,0,13.64,9.09,4.55,4.55,0,0,9.09,4.55,0,0,0,4.55,0,0,0,0,4.55,4.55,0,0,0,0,18.18,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,4.55,13.64,0,0,4.55,0,4.55,4.55,0,0,0,0,9.09,9.09,0,0,0,72.73,0,9.09,0,0,27.27,36.36,4.55
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7294480040434109738,7294480064593414955,This song has one if the coolest melodies ever. #cover #goodbyeyellowbrickroad #eltonjohn,"['eltonjohn', 'cover', 'goodbyeyellowbrickroad']","173,226",982,201,244,Pls make these longer!,201,0,1,24,37.3,18.97,39.59,99,12,25,83.33,62.5,41.67,8.33,0,0,0,0,0,0,8.33,16.67,4.17,4.17,4.17,8.33,8.33,4.17,0,16.67,8.33,8.33,0,0,0,0,12.5,4.17,8.33,0,4.17,0,4.17,0,4.17,0,29.17,29.17,0,4.17,4.17,0,0,0,0,0,16.67,16.67,8.33,12.5,0,0,4.17,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,20.83,0,0,8.33,0,8.33,4.17,4.17,0,4.17,0,8.33,8.33,0,0,0,70.83,4.17,8.33,0,4.17,25,29.17,0
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7294480040434109738,7294480064593414955,This song has one if the coolest melodies ever. #cover #goodbyeyellowbrickroad #eltonjohn,"['eltonjohn', 'cover', 'goodbyeyellowbrickroad']","173,226",982,81,244,THE NEXT PART OF THE SONG PLS 😭,81,0,1,27,83.52,8.59,52.89,99,13.5,22.22,85.19,62.96,44.44,3.7,0,0,0,0,0,0,3.7,18.52,11.11,3.7,7.41,7.41,7.41,3.7,0,11.11,7.41,7.41,0,0,0,0,11.11,3.7,7.41,0,0,0,3.7,0,7.41,0,25.93,25.93,0,3.7,3.7,0,0,0,0,0,14.81,14.81,7.41,11.11,0,0,3.7,0,0,0,0,0,0,0,0,0,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,18.52,0,0,3.7,0,11.11,3.7,7.41,0,3.7,0,7.41,7.41,0,0,0,59.26,3.7,7.41,0,0,22.22,25.93,3.7
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7294480040434109738,7294480064593414955,This song has one if the coolest melodies ever. #cover #goodbyeyellowbrickroad #eltonjohn,"['eltonjohn', 'cover', 'goodbyeyellowbrickroad']","173,226",982,66,244,"Can you sing any Sara Bareilles song, please? 🙏😊",66,8,1,28,35.59,61.28,2.36,99,9.33,25,78.57,57.14,42.86,7.14,3.57,0,0,3.57,0,0,3.57,14.29,3.57,3.57,3.57,10.71,7.14,3.57,0,17.86,3.57,3.57,0,0,0,0,14.29,3.57,10.71,0,0,3.57,7.14,0,3.57,0,25,25,0,3.57,3.57,0,0,0,0,0,17.86,14.29,7.14,14.29,0,0,3.57,3.57,0,0,0,0,0,0,0,0,10.71,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,21.43,0,0,3.57,0,14.29,3.57,3.57,0,7.14,0,3.57,3.57,0,0,0,64.29,3.57,10.71,3.57,0,21.43,25,7.14
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7294480040434109738,7294480064593414955,This song has one if the coolest melodies ever. #cover #goodbyeyellowbrickroad #eltonjohn,"['eltonjohn', 'cover', 'goodbyeyellowbrickroad']","173,226",982,62,244,Full version. Immediately. I’m begging you,62,0,1,26,14.06,20.31,94.47,99,6.5,34.62,84.62,65.38,46.15,11.54,7.69,3.85,0,3.85,0,0,3.85,11.54,3.85,3.85,3.85,11.54,11.54,3.85,0,19.23,7.69,7.69,3.85,0,0,3.85,11.54,3.85,7.69,0,0,0,3.85,0,7.69,0,26.92,23.08,3.85,3.85,3.85,0,0,0,0,0,15.38,11.54,3.85,11.54,0,0,3.85,3.85,0,0,0,0,0,0,0,0,7.69,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,0,3.85,0,0,0,3.85,0,0,0,0,3.85,19.23,0,0,7.69,0,7.69,3.85,7.69,0,7.69,0,3.85,3.85,0,0,0,73.08,11.54,7.69,0,0,26.92,26.92,0
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7293736188962295083,7293736920834853678,Replying to @MR654321 this is me manifesting a james bond feature someday #notimetodie #jamesbond #billieeilish #cover,"['cover', 'jamesbond', 'billieeilish', 'notimetodie']","65,794",351,127,136,"absolutely beautiful. since ur on the topic of bond, u should try skyfall with adele.",127,3,1,40,80.96,81,1,99,20,35,60,52.5,42.5,10,7.5,2.5,0,5,0,0,2.5,7.5,5,2.5,15,7.5,5,2.5,0,12.5,2.5,0,2.5,0,2.5,0,12.5,0,12.5,0,2.5,5,2.5,2.5,0,0,7.5,7.5,0,2.5,2.5,0,0,0,0,0,10,5,2.5,2.5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.5,0,0,2.5,0,0,0,5,0,2.5,2.5,10,7.5,2.5,0,0,57.5,5,10,0,0,20,22.5,0
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7293736188962295083,7293736920834853678,Replying to @MR654321 this is me manifesting a james bond feature someday #notimetodie #jamesbond #billieeilish #cover,"['cover', 'jamesbond', 'billieeilish', 'notimetodie']","65,794",351,41,136,"Goosebumps everytime 🔥 gather round folks, she’s next up 💯",41,0,1,33,71.44,58.11,50.45,96.12,33,39.39,63.64,45.45,33.33,9.09,6.06,3.03,0,0,3.03,0,3.03,9.09,3.03,3.03,9.09,9.09,3.03,0,0,12.12,6.06,0,0,0,0,0,6.06,3.03,3.03,0,0,0,3.03,0,0,0,6.06,6.06,0,3.03,3.03,0,0,0,0,0,12.12,6.06,3.03,3.03,0,0,6.06,6.06,3.03,0,3.03,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,3.03,12.12,0,0,9.09,0,0,3.03,9.09,0,6.06,3.03,3.03,3.03,0,0,0,66.67,0,12.12,0,0,27.27,27.27,6.06
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7293736188962295083,7293736920834853678,Replying to @MR654321 this is me manifesting a james bond feature someday #notimetodie #jamesbond #billieeilish #cover,"['cover', 'jamesbond', 'billieeilish', 'notimetodie']","65,794",351,38,136,Can u please do “killing me softly”🙏🙏❤️,38,1,1,32,43.4,40.06,5.64,69.4,32,37.5,59.38,43.75,37.5,12.5,9.38,6.25,0,3.13,0,0,3.13,6.25,3.13,3.13,6.25,12.5,3.13,0,0,15.63,0,0,3.13,0,0,3.13,6.25,0,6.25,0,0,3.13,3.13,0,0,0,9.38,6.25,3.13,3.13,3.13,0,0,0,0,0,15.63,12.5,6.25,6.25,3.13,0,6.25,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,0,3.13,3.13,0,0,3.13,0,0,0,3.13,0,6.25,3.13,6.25,6.25,0,0,0,68.75,0,9.38,0,0,25,34.38,9.38
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7293736188962295083,7293736920834853678,Replying to @MR654321 this is me manifesting a james bond feature someday #notimetodie #jamesbond #billieeilish #cover,"['cover', 'jamesbond', 'billieeilish', 'notimetodie']","65,794",351,27,136,Who's crying? 🥺,27,2,1,27,55.25,40.06,10.18,77.5,13.5,40.74,55.56,44.44,33.33,11.11,7.41,3.7,0,0,0,0,3.7,7.41,3.7,3.7,7.41,11.11,3.7,0,0,18.52,0,0,0,0,0,0,3.7,0,3.7,0,0,0,3.7,0,0,0,11.11,7.41,3.7,7.41,3.7,3.7,0,0,3.7,0,14.81,11.11,3.7,3.7,0,0,11.11,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.7,0,0,3.7,0,0,0,3.7,0,7.41,3.7,3.7,3.7,0,0,0,81.48,0,11.11,3.7,0,33.33,33.33,3.7
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7293736188962295083,7293736920834853678,Replying to @MR654321 this is me manifesting a james bond feature someday #notimetodie #jamesbond #billieeilish #cover,"['cover', 'jamesbond', 'billieeilish', 'notimetodie']","65,794",351,19,136,@TikTok blue check please 🥹.,19,0,1,29,76.81,22.04,7.91,98.26,29,37.93,58.62,41.38,27.59,6.9,3.45,3.45,0,0,0,0,3.45,6.9,3.45,3.45,6.9,6.9,3.45,0,0,10.34,3.45,0,0,0,0,0,3.45,0,3.45,0,0,0,3.45,0,0,0,6.9,6.9,0,3.45,3.45,0,0,0,0,0,10.34,10.34,6.9,6.9,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,10.34,3.45,0,3.45,3.45,0,0,3.45,0,3.45,3.45,6.9,6.9,0,0,0,75.86,3.45,10.34,0,0,27.59,34.48,3.45
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7292995239608913194,7292995293786819374,I just rediscovered this song today woa #thumbs #sabrinacarpenter #cover,"['sabrinacarpenter', 'cover', 'thumbs']","97,384",420,541,213,whoa this is like the first time i’ve heard someone cover and actually pull this song off,541,2,1,35,24.37,24.76,11.24,94.7,35,14.29,80,62.86,48.57,17.14,5.71,5.71,0,0,0,0,11.43,14.29,2.86,2.86,8.57,8.57,8.57,2.86,0,17.14,2.86,2.86,0,0,0,0,5.71,0,5.71,0,0,0,2.86,2.86,0,0,5.71,5.71,0,2.86,2.86,0,0,0,0,0,5.71,2.86,2.86,2.86,0,0,2.86,2.86,0,0,0,0,0,0,0,0,5.71,5.71,0,0,0,0,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,14.29,0,2.86,2.86,0,8.57,0,0,5.71,2.86,0,5.71,2.86,0,0,2.86,45.71,0,5.71,0,0,20,20,0
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7292995239608913194,7292995293786819374,I just rediscovered this song today woa #thumbs #sabrinacarpenter #cover,"['sabrinacarpenter', 'cover', 'thumbs']","97,384",420,268,213,FULL VERSION NOW 💳💥💥💥,268,0,1,21,29.12,4.61,84.92,99,21,19.05,71.43,47.62,33.33,9.52,4.76,4.76,0,0,0,0,4.76,4.76,0,0,4.76,4.76,14.29,0,0,9.52,4.76,4.76,0,0,0,0,4.76,0,4.76,0,0,0,0,0,4.76,0,9.52,9.52,0,4.76,4.76,0,0,0,0,0,4.76,4.76,4.76,4.76,0,0,4.76,0,0,0,0,0,0,0,0,0,4.76,4.76,0,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,14.29,14.29,0,0,9.52,0,4.76,0,4.76,0,4.76,0,4.76,4.76,0,0,0,71.43,0,9.52,0,0,28.57,33.33,19.05
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7292995239608913194,7292995293786819374,I just rediscovered this song today woa #thumbs #sabrinacarpenter #cover,"['sabrinacarpenter', 'cover', 'thumbs']","97,384",420,194,213,THIS SONG IS UNDERRATED!!!,194,4,1,22,20.83,17.46,5.07,99,22,18.18,68.18,45.45,36.36,13.64,4.55,4.55,0,0,0,0,9.09,9.09,0,0,4.55,9.09,9.09,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,4.55,4.55,0,0,0,0,0,4.55,4.55,4.55,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,13.64,0,0,4.55,0,9.09,0,0,0,4.55,0,4.55,4.55,0,0,0,81.82,0,9.09,0,13.64,27.27,31.82,0
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7292995239608913194,7292995293786819374,I just rediscovered this song today woa #thumbs #sabrinacarpenter #cover,"['sabrinacarpenter', 'cover', 'thumbs']","97,384",420,83,213,How can someone listening to your beautiful wonderful majestic voice not be captivated by that Angelic harmony resonating from you. 😇,83,0,1,38,29.44,70.59,3.19,99,19,31.58,76.32,60.53,44.74,15.79,7.89,2.63,0,5.26,0,0,7.89,7.89,0,0,10.53,7.89,7.89,0,2.63,13.16,7.89,0,0,0,0,0,10.53,0,10.53,2.63,2.63,2.63,2.63,0,2.63,0,15.79,15.79,0,5.26,5.26,0,0,0,0,0,10.53,2.63,2.63,2.63,0,0,2.63,7.89,0,0,0,0,0,0,0,0,5.26,2.63,0,0,0,2.63,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,7.89,13.16,2.63,0,2.63,0,7.89,0,0,0,2.63,0,2.63,2.63,0,0,0,42.11,2.63,5.26,0,0,15.79,18.42,2.63
Hana Effron,thanks for being here :),"779,382",433,False,"15,293,418",677,7292995239608913194,7292995293786819374,I just rediscovered this song today woa #thumbs #sabrinacarpenter #cover,"['sabrinacarpenter', 'cover', 'thumbs']","97,384",420,82,213,What are the chords and strings,82,4,1,24,26.1,18.97,3.81,99,24,16.67,66.67,50,41.67,12.5,4.17,4.17,0,0,0,0,8.33,8.33,4.17,0,4.17,8.33,8.33,4.17,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,4.17,4.17,0,0,0,0,0,4.17,4.17,4.17,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,4.17,0,4.17,0,0,0,4.17,0,4.17,4.17,0,0,0,62.5,0,8.33,0,0,25,29.17,0
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299599644072660270,7248244587595041562,Me and trisha paytas have the same bday,[],"4,707",10,1,1,This is so good 😭,1,0,1,15,3.8,10.48,63.35,99,15,6.67,86.67,60,46.67,13.33,6.67,6.67,0,0,0,0,6.67,13.33,6.67,0,0,13.33,6.67,13.33,0,13.33,6.67,0,6.67,6.67,0,0,6.67,0,6.67,0,0,0,0,0,6.67,0,13.33,13.33,0,6.67,6.67,0,0,0,0,0,6.67,6.67,6.67,0,0,0,0,6.67,0,6.67,0,0,0,0,0,0,13.33,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,6.67,0,6.67,0,6.67,6.67,0,0,0,20,0,0,0,0,0,20,6.67
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299599644072660270,7248244587595041562,Me and trisha paytas have the same bday,[],"4,707",10,0,1,😚😚💓💓,0,0,1,11,45.12,5.27,95.15,99,11,9.09,81.82,54.55,36.36,9.09,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,9.09,0,9.09,0,9.09,9.09,0,9.09,9.09,0,0,9.09,0,9.09,0,0,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,9.09,9.09,9.09,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,18.18,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,0,0,0,27.27,0,0,0,0,0,27.27,36.36
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299599644072660270,7248244587595041562,Me and trisha paytas have the same bday,[],"4,707",10,0,1,nice clovis,0,0,1,13,53.56,7.93,81.58,99,13,7.69,76.92,53.85,30.77,7.69,7.69,7.69,0,0,0,0,0,7.69,7.69,0,0,7.69,0,7.69,0,7.69,15.38,0,7.69,7.69,0,0,7.69,0,7.69,0,0,0,0,0,7.69,0,15.38,15.38,0,0,0,0,0,0,0,0,7.69,7.69,7.69,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,15.38,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,23.08,0,0,0,0,0,23.08,0
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299599644072660270,7248244587595041562,Me and trisha paytas have the same bday,[],"4,707",10,0,1,icon 🤞🤞,0,0,1,12,49.68,6.61,89.39,99,12,8.33,75,50,33.33,8.33,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0,8.33,0,8.33,0,8.33,8.33,0,8.33,8.33,0,0,8.33,0,8.33,0,0,0,0,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,8.33,0,0,0,8.33,8.33,0,0,0,25,0,0,0,0,0,25,16.67
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299599644072660270,7248244587595041562,Me and trisha paytas have the same bday,[],"4,707",10,0,1,The hairstyle is so cute,0,1,1,16,26.1,11.66,54.55,99,16,12.5,81.25,62.5,43.75,6.25,6.25,6.25,0,0,0,0,0,12.5,12.5,0,0,12.5,6.25,12.5,0,12.5,12.5,0,6.25,6.25,0,0,6.25,0,6.25,0,0,0,0,0,6.25,0,12.5,12.5,0,0,0,0,0,0,0,0,6.25,6.25,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,6.25,0,6.25,0,6.25,6.25,0,0,0,18.75,0,0,0,0,0,18.75,0
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299567394660322603,7299567456555830062,Unwrittennnn #natashabedingfield #unwritten #cover #singing,"['natashabedingfield', 'singing', 'unwritten', 'cover']","7,432",30,1,6,your voice is beautiful ❤️,1,1,1,16,62.1,99,1,99,16,56.25,43.75,31.25,12.5,6.25,6.25,0,0,6.25,0,0,0,6.25,0,0,0,6.25,0,0,0,18.75,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,18.75,18.75,0,0,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,12.5,0,6.25,0,0,0,0,0,0,18.75,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,12.5,0,0,0,0,12.5,0,0,0,6.25,0,0,0,0,0,0,112.5,0,18.75,0,0,50,43.75,6.25
ally,spotify: ally salort,"458,417",235,False,"22,214,995",875,7299567394660322603,7299567456555830062,Unwrittennnn #natashabedingfield #unwritten #cover #singing,"['natashabedingfield', 'singing', 'unwritten', 'cover']","7,432",30,1,6,you’re amazing!,1,0,1,14,56.86,99,1,99,14,64.29,42.86,21.43,7.14,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,7.14,0,0,0,21.43,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,21.43,21.43,0,7.14,7.14,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,14.29,0,7.14,0,0,0,0,0,0,21.43,21.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,7.14,0,0,0,0,0,0,142.86,0,21.43,0,7.14,64.29,50,0
